Order Date,Product,Quantity Ordered,Price Each,Purchase Address
12/11/19 20:25,Apple Airpods Headphones,1.0,150.0,"235 Meadow St, Boston, MA 02215"
12/22/19 02:53,Flatscreen TV,1.0,300.0,"133 7th St, Dallas, TX 75001"
12/01/19 11:43,Flatscreen TV,1.0,300.0,"270 Adams St, Seattle, WA 98101"
12/11/19 18:35,Apple Airpods Headphones,1.0,150.0,"633 Spruce St, San Francisco, CA 94016"
12/11/19 20:36,LG Washing Machine,1.0,600.0,"787 Ridge St, Los Angeles, CA 90001"
12/20/19 13:53,Flatscreen TV,1.0,300.0,"327 Lakeview St, Boston, MA 02215"
12/07/19 13:42,34in Ultrawide Monitor,1.0,379.99,"114 North St, San Francisco, CA 94016"
12/25/19 22:11,iPhone,1.0,700.0,"938 Spruce St, Seattle, WA 98101"
12/25/19 16:17,Flatscreen TV,1.0,300.0,"737 Madison St, Boston, MA 02215"
12/09/19 20:06,iPhone,1.0,700.0,"418 West St, Los Angeles, CA 90001"
12/12/19 16:23,Apple Airpods Headphones,1.0,150.0,"410 5th St, Seattle, WA 98101"
12/15/19 18:28,Google Phone,1.0,600.0,"364 9th St, Seattle, WA 98101"
12/25/19 18:05,34in Ultrawide Monitor,1.0,379.99,"160 Madison St, San Francisco, CA 94016"
12/06/19 19:32,Apple Airpods Headphones,1.0,150.0,"714 South St, Portland, OR 97035"
12/04/19 09:39,AA Batteries (4-pack),3.0,3.84,"223 Forest St, Los Angeles, CA 90001"
12/02/19 14:48,Apple Airpods Headphones,1.0,150.0,"453 Ridge St, Dallas, TX 75001"
12/10/19 10:08,27in FHD Monitor,1.0,149.99,"820 Adams St, Atlanta, GA 30301"
12/11/19 09:00,iPhone,1.0,700.0,"238 12th St, New York City, NY 10001"
12/12/19 17:39,27in FHD Monitor,1.0,149.99,"42 Main St, Los Angeles, CA 90001"
12/23/19 20:48,Apple Airpods Headphones,2.0,150.0,"280 Spruce St, San Francisco, CA 94016"
12/27/19 15:37,Macbook Pro Laptop,1.0,1700.0,"219 12th St, Dallas, TX 75001"
12/27/19 19:05,27in 4K Gaming Monitor,1.0,389.99,"824 Lakeview St, Dallas, TX 75001"
12/19/19 17:30,Flatscreen TV,1.0,300.0,"367 Cherry St, Austin, TX 73301"
12/14/19 20:12,Macbook Pro Laptop,1.0,1700.0,"160 West St, Dallas, TX 75001"
12/06/19 10:54,ThinkPad Laptop,1.0,999.99,"823 Washington St, San Francisco, CA 94016"
12/04/19 22:00,Flatscreen TV,1.0,300.0,"90 Park St, Dallas, TX 75001"
12/17/19 18:36,27in 4K Gaming Monitor,1.0,389.99,"823 Park St, New York City, NY 10001"
12/12/19 09:48,iPhone,1.0,700.0,"787 Lincoln St, Boston, MA 02215"
12/28/19 12:44,iPhone,1.0,700.0,"505 Madison St, Austin, TX 73301"
12/14/19 20:57,Apple Airpods Headphones,1.0,150.0,"854 8th St, New York City, NY 10001"
12/24/19 15:28,ThinkPad Laptop,1.0,999.99,"32 Lincoln St, Atlanta, GA 30301"
12/07/19 09:19,AA Batteries (4-pack),4.0,3.84,"344 Lake St, New York City, NY 10001"
12/06/19 11:40,Apple Airpods Headphones,1.0,150.0,"200 2nd St, San Francisco, CA 94016"
12/02/19 12:01,Lightning Charging Cable,3.0,14.95,"132 13th St, Boston, MA 02215"
12/15/19 11:28,27in FHD Monitor,1.0,149.99,"987 8th St, New York City, NY 10001"
12/28/19 18:11,iPhone,1.0,700.0,"914 Pine St, Boston, MA 02215"
12/02/19 13:39,Google Phone,1.0,600.0,"88 8th St, Atlanta, GA 30301"
12/30/19 22:08,27in 4K Gaming Monitor,1.0,389.99,"756 Hill St, Dallas, TX 75001"
12/17/19 16:50,iPhone,1.0,700.0,"266 Madison St, Atlanta, GA 30301"
12/11/19 21:37,27in 4K Gaming Monitor,1.0,389.99,"486 10th St, Austin, TX 73301"
12/28/19 12:40,34in Ultrawide Monitor,1.0,379.99,"409 Sunset St, New York City, NY 10001"
12/18/19 22:01,27in 4K Gaming Monitor,1.0,389.99,"769 14th St, Dallas, TX 75001"
12/13/19 00:30,Flatscreen TV,1.0,300.0,"725 Lakeview St, San Francisco, CA 94016"
12/11/19 06:31,Macbook Pro Laptop,1.0,1700.0,"494 Ridge St, Portland, ME 04101"
12/06/19 12:56,Apple Airpods Headphones,1.0,150.0,"624 Washington St, Atlanta, GA 30301"
12/13/19 12:33,27in FHD Monitor,1.0,149.99,"758 1st St, Boston, MA 02215"
12/26/19 21:31,AA Batteries (4-pack),3.0,3.84,"973 Main St, Portland, OR 97035"
12/13/19 09:42,iPhone,1.0,700.0,"982 North St, San Francisco, CA 94016"
12/13/19 09:42,Apple Airpods Headphones,1.0,150.0,"982 North St, San Francisco, CA 94016"
12/03/19 11:38,27in FHD Monitor,1.0,149.99,"542 9th St, New York City, NY 10001"
12/19/19 10:12,iPhone,1.0,700.0,"991 4th St, Dallas, TX 75001"
12/19/19 10:12,Apple Airpods Headphones,1.0,150.0,"991 4th St, Dallas, TX 75001"
12/18/19 16:17,Apple Airpods Headphones,1.0,150.0,"934 12th St, New York City, NY 10001"
12/07/19 18:20,27in 4K Gaming Monitor,1.0,389.99,"19 Pine St, Portland, OR 97035"
12/29/19 00:34,34in Ultrawide Monitor,1.0,379.99,"977 Hickory St, Atlanta, GA 30301"
12/27/19 19:42,Apple Airpods Headphones,1.0,150.0,"719 Main St, New York City, NY 10001"
12/04/19 04:03,Google Phone,1.0,600.0,"542 Ridge St, San Francisco, CA 94016"
12/09/19 04:34,Google Phone,1.0,600.0,"148 Forest St, Austin, TX 73301"
12/15/19 00:46,Flatscreen TV,1.0,300.0,"455 Lake St, San Francisco, CA 94016"
12/31/19 00:19,27in 4K Gaming Monitor,1.0,389.99,"875 River St, San Francisco, CA 94016"
12/21/19 04:46,Apple Airpods Headphones,1.0,150.0,"138 7th St, Boston, MA 02215"
12/16/19 14:18,Flatscreen TV,1.0,300.0,"140 Elm St, San Francisco, CA 94016"
12/24/19 08:24,iPhone,1.0,700.0,"814 South St, New York City, NY 10001"
12/04/19 17:52,Apple Airpods Headphones,1.0,150.0,"413 5th St, Boston, MA 02215"
12/18/19 18:59,27in FHD Monitor,1.0,149.99,"329 Johnson St, Seattle, WA 98101"
12/25/19 20:35,27in 4K Gaming Monitor,1.0,389.99,"472 River St, Los Angeles, CA 90001"
12/29/19 20:04,Apple Airpods Headphones,1.0,150.0,"637 Washington St, San Francisco, CA 94016"
12/19/19 11:38,Apple Airpods Headphones,1.0,150.0,"272 2nd St, Atlanta, GA 30301"
12/13/19 23:12,Apple Airpods Headphones,1.0,150.0,"885 West St, Portland, OR 97035"
12/03/19 12:31,Apple Airpods Headphones,1.0,150.0,"514 Hickory St, Dallas, TX 75001"
12/13/19 09:07,Apple Airpods Headphones,1.0,150.0,"587 Washington St, Austin, TX 73301"
12/13/19 18:40,Apple Airpods Headphones,1.0,150.0,"633 Meadow St, San Francisco, CA 94016"
12/31/19 18:03,Flatscreen TV,1.0,300.0,"926 Lake St, Seattle, WA 98101"
12/11/19 00:15,Apple Airpods Headphones,1.0,150.0,"227 4th St, San Francisco, CA 94016"
12/17/19 13:13,iPhone,1.0,700.0,"708 Walnut St, New York City, NY 10001"
12/22/19 19:52,Apple Airpods Headphones,1.0,150.0,"414 Highland St, New York City, NY 10001"
12/11/19 09:40,27in 4K Gaming Monitor,1.0,389.99,"590 10th St, Atlanta, GA 30301"
12/04/19 17:16,Flatscreen TV,1.0,300.0,"857 Hill St, Seattle, WA 98101"
12/29/19 11:22,Apple Airpods Headphones,1.0,150.0,"628 2nd St, San Francisco, CA 94016"
12/09/19 12:01,34in Ultrawide Monitor,1.0,379.99,"195 11th St, San Francisco, CA 94016"
12/12/19 15:45,34in Ultrawide Monitor,1.0,379.99,"762 Elm St, Los Angeles, CA 90001"
12/29/19 20:46,Google Phone,1.0,600.0,"451 Highland St, New York City, NY 10001"
12/23/19 11:27,Apple Airpods Headphones,1.0,150.0,"801 Pine St, San Francisco, CA 94016"
12/29/19 20:59,Google Phone,1.0,600.0,"640 Adams St, San Francisco, CA 94016"
12/07/19 19:55,27in 4K Gaming Monitor,1.0,389.99,"955 Cherry St, San Francisco, CA 94016"
12/27/19 22:48,iPhone,1.0,700.0,"550 Lakeview St, San Francisco, CA 94016"
12/28/19 17:06,LG Washing Machine,1.0,600.0,"26 Dogwood St, Los Angeles, CA 90001"
12/05/19 21:20,27in FHD Monitor,1.0,149.99,"9 Park St, Portland, OR 97035"
12/22/19 12:21,Macbook Pro Laptop,1.0,1700.0,"581 Jackson St, New York City, NY 10001"
12/02/19 13:25,Apple Airpods Headphones,1.0,150.0,"452 Madison St, San Francisco, CA 94016"
12/05/19 19:06,27in FHD Monitor,1.0,149.99,"168 Meadow St, Boston, MA 02215"
12/04/19 14:55,iPhone,1.0,700.0,"705 Dogwood St, Boston, MA 02215"
12/02/19 14:42,27in FHD Monitor,1.0,149.99,"521 Ridge St, San Francisco, CA 94016"
12/07/19 14:38,Macbook Pro Laptop,1.0,1700.0,"328 Ridge St, San Francisco, CA 94016"
12/20/19 10:16,ThinkPad Laptop,1.0,999.99,"999 1st St, New York City, NY 10001"
12/20/19 05:40,27in 4K Gaming Monitor,1.0,389.99,"946 Dogwood St, Boston, MA 02215"
12/15/19 10:49,Macbook Pro Laptop,1.0,1700.0,"645 Lincoln St, Seattle, WA 98101"
12/06/19 21:28,27in FHD Monitor,1.0,149.99,"663 4th St, San Francisco, CA 94016"
12/09/19 07:36,Apple Airpods Headphones,1.0,150.0,"269 10th St, New York City, NY 10001"
12/30/19 00:03,Apple Airpods Headphones,1.0,150.0,"374 Park St, Boston, MA 02215"
12/14/19 10:56,Flatscreen TV,1.0,300.0,"732 6th St, New York City, NY 10001"
12/06/19 16:42,Apple Airpods Headphones,1.0,150.0,"97 North St, Portland, OR 97035"
12/24/19 15:00,Vareebadd Phone,1.0,400.0,"961 South St, Seattle, WA 98101"
12/26/19 10:14,Apple Airpods Headphones,1.0,150.0,"887 Elm St, Austin, TX 73301"
12/03/19 18:17,27in 4K Gaming Monitor,1.0,389.99,"926 West St, Los Angeles, CA 90001"
12/02/19 15:13,Apple Airpods Headphones,1.0,150.0,"98 Spruce St, New York City, NY 10001"
12/19/19 06:57,iPhone,1.0,700.0,"161 Walnut St, Boston, MA 02215"
12/14/19 12:45,Apple Airpods Headphones,1.0,150.0,"590 Washington St, Atlanta, GA 30301"
12/23/19 19:24,Apple Airpods Headphones,1.0,150.0,"61 Wilson St, Portland, OR 97035"
12/16/19 16:21,iPhone,1.0,700.0,"72 Sunset St, Atlanta, GA 30301"
12/14/19 14:56,AAA Batteries (4-pack),3.0,2.99,"252 Dogwood St, San Francisco, CA 94016"
12/15/19 17:10,34in Ultrawide Monitor,1.0,379.99,"916 7th St, Dallas, TX 75001"
12/12/19 18:28,iPhone,1.0,700.0,"11 Jefferson St, Boston, MA 02215"
12/01/19 13:25,27in 4K Gaming Monitor,1.0,389.99,"531 Meadow St, Seattle, WA 98101"
12/19/19 13:49,iPhone,1.0,700.0,"840 12th St, Atlanta, GA 30301"
12/23/19 13:34,Apple Airpods Headphones,1.0,150.0,"662 Center St, Boston, MA 02215"
12/24/19 09:02,27in FHD Monitor,1.0,149.99,"784 Center St, Los Angeles, CA 90001"
12/03/19 15:32,Vareebadd Phone,1.0,400.0,"275 11th St, Dallas, TX 75001"
12/03/19 15:32,iPhone,1.0,700.0,"275 11th St, Dallas, TX 75001"
12/13/19 18:44,Apple Airpods Headphones,1.0,150.0,"815 Maple St, Seattle, WA 98101"
12/05/19 21:35,Vareebadd Phone,1.0,400.0,"928 Jefferson St, Los Angeles, CA 90001"
12/16/19 12:19,27in 4K Gaming Monitor,1.0,389.99,"83 Johnson St, Portland, OR 97035"
12/04/19 18:56,Google Phone,1.0,600.0,"608 Walnut St, Dallas, TX 75001"
12/08/19 21:00,Flatscreen TV,1.0,300.0,"634 Cedar St, Austin, TX 73301"
12/08/19 13:33,34in Ultrawide Monitor,1.0,379.99,"442 Dogwood St, Dallas, TX 75001"
12/12/19 12:21,iPhone,1.0,700.0,"899 11th St, Boston, MA 02215"
12/18/19 13:51,Vareebadd Phone,1.0,400.0,"519 Lake St, San Francisco, CA 94016"
12/12/19 21:37,27in 4K Gaming Monitor,1.0,389.99,"142 Chestnut St, New York City, NY 10001"
12/24/19 13:31,iPhone,1.0,700.0,"587 North St, New York City, NY 10001"
12/01/19 11:14,Google Phone,1.0,600.0,"90 Walnut St, San Francisco, CA 94016"
12/12/19 19:57,Apple Airpods Headphones,1.0,150.0,"547 Jefferson St, Atlanta, GA 30301"
12/13/19 12:36,27in 4K Gaming Monitor,1.0,389.99,"317 11th St, New York City, NY 10001"
12/07/19 13:55,AA Batteries (4-pack),4.0,3.84,"552 1st St, Atlanta, GA 30301"
12/23/19 11:46,Macbook Pro Laptop,1.0,1700.0,"127 Church St, New York City, NY 10001"
12/01/19 11:22,iPhone,1.0,700.0,"76 River St, Los Angeles, CA 90001"
12/10/19 18:45,Flatscreen TV,1.0,300.0,"301 13th St, Los Angeles, CA 90001"
12/12/19 16:26,Apple Airpods Headphones,1.0,150.0,"422 Johnson St, Atlanta, GA 30301"
12/05/19 00:04,ThinkPad Laptop,1.0,999.99,"188 Forest St, Seattle, WA 98101"
12/05/19 18:51,Flatscreen TV,1.0,300.0,"854 Main St, San Francisco, CA 94016"
12/04/19 06:28,AA Batteries (4-pack),3.0,3.84,"175 Pine St, Portland, OR 97035"
12/09/19 19:23,Google Phone,1.0,600.0,"252 14th St, Austin, TX 73301"
12/16/19 00:05,27in FHD Monitor,1.0,149.99,"151 Wilson St, Boston, MA 02215"
12/14/19 22:39,Macbook Pro Laptop,1.0,1700.0,"748 Elm St, San Francisco, CA 94016"
12/25/19 17:30,ThinkPad Laptop,1.0,999.99,"759 Ridge St, Portland, OR 97035"
12/23/19 15:17,Macbook Pro Laptop,1.0,1700.0,"558 2nd St, New York City, NY 10001"
12/17/19 12:04,Apple Airpods Headphones,1.0,150.0,"95 Washington St, San Francisco, CA 94016"
12/01/19 09:27,Google Phone,1.0,600.0,"952 Jackson St, Los Angeles, CA 90001"
12/09/19 08:09,Macbook Pro Laptop,1.0,1700.0,"526 13th St, New York City, NY 10001"
12/17/19 17:23,27in 4K Gaming Monitor,1.0,389.99,"965 6th St, Boston, MA 02215"
12/04/19 14:46,27in 4K Gaming Monitor,1.0,389.99,"193 Meadow St, Boston, MA 02215"
12/13/19 11:43,27in 4K Gaming Monitor,1.0,389.99,"181 Adams St, Atlanta, GA 30301"
12/10/19 20:18,Vareebadd Phone,1.0,400.0,"415 Cherry St, Los Angeles, CA 90001"
12/16/19 13:23,ThinkPad Laptop,1.0,999.99,"454 Lake St, Dallas, TX 75001"
12/08/19 22:08,Flatscreen TV,1.0,300.0,"27 14th St, San Francisco, CA 94016"
12/03/19 11:15,27in FHD Monitor,1.0,149.99,"763 Dogwood St, San Francisco, CA 94016"
12/29/19 13:41,Apple Airpods Headphones,1.0,150.0,"21 Jackson St, San Francisco, CA 94016"
12/24/19 19:00,ThinkPad Laptop,1.0,999.99,"27 Maple St, Boston, MA 02215"
12/21/19 00:06,iPhone,1.0,700.0,"248 Hill St, New York City, NY 10001"
12/16/19 21:20,27in 4K Gaming Monitor,1.0,389.99,"552 6th St, Los Angeles, CA 90001"
12/01/19 15:20,Flatscreen TV,1.0,300.0,"778 9th St, San Francisco, CA 94016"
12/27/19 17:05,27in 4K Gaming Monitor,1.0,389.99,"628 Pine St, Dallas, TX 75001"
12/23/19 23:19,Apple Airpods Headphones,1.0,150.0,"348 North St, New York City, NY 10001"
12/20/19 10:41,27in 4K Gaming Monitor,1.0,389.99,"303 Wilson St, Dallas, TX 75001"
12/04/19 10:17,Macbook Pro Laptop,1.0,1700.0,"987 Sunset St, Dallas, TX 75001"
12/17/19 10:59,34in Ultrawide Monitor,1.0,379.99,"736 Madison St, Portland, OR 97035"
12/02/19 19:52,34in Ultrawide Monitor,1.0,379.99,"162 Willow St, Seattle, WA 98101"
12/02/19 22:47,Macbook Pro Laptop,1.0,1700.0,"161 Sunset St, Los Angeles, CA 90001"
12/11/19 14:04,Macbook Pro Laptop,1.0,1700.0,"804 Lincoln St, San Francisco, CA 94016"
12/13/19 16:40,Flatscreen TV,1.0,300.0,"790 11th St, Seattle, WA 98101"
12/29/19 11:08,Apple Airpods Headphones,1.0,150.0,"899 10th St, San Francisco, CA 94016"
12/11/19 21:49,Apple Airpods Headphones,1.0,150.0,"158 8th St, Atlanta, GA 30301"
12/27/19 14:19,34in Ultrawide Monitor,1.0,379.99,"903 11th St, New York City, NY 10001"
12/29/19 15:51,34in Ultrawide Monitor,1.0,379.99,"486 Chestnut St, San Francisco, CA 94016"
12/05/19 23:04,AA Batteries (4-pack),3.0,3.84,"716 North St, New York City, NY 10001"
12/22/19 14:36,Apple Airpods Headphones,1.0,150.0,"682 11th St, Boston, MA 02215"
12/31/19 16:14,iPhone,1.0,700.0,"246 Hill St, Atlanta, GA 30301"
12/07/19 12:23,Macbook Pro Laptop,1.0,1700.0,"124 Elm St, San Francisco, CA 94016"
12/08/19 17:52,27in FHD Monitor,1.0,149.99,"739 14th St, Atlanta, GA 30301"
12/01/19 10:46,ThinkPad Laptop,1.0,999.99,"961 4th St, Los Angeles, CA 90001"
12/10/19 08:01,Apple Airpods Headphones,1.0,150.0,"84 Hill St, New York City, NY 10001"
12/23/19 02:05,Apple Airpods Headphones,1.0,150.0,"405 Johnson St, Dallas, TX 75001"
12/17/19 21:17,Apple Airpods Headphones,1.0,150.0,"151 12th St, San Francisco, CA 94016"
12/01/19 14:29,Macbook Pro Laptop,1.0,1700.0,"927 9th St, San Francisco, CA 94016"
12/16/19 10:26,Apple Airpods Headphones,1.0,150.0,"637 Johnson St, San Francisco, CA 94016"
12/27/19 12:12,Vareebadd Phone,1.0,400.0,"235 11th St, New York City, NY 10001"
12/18/19 11:00,Vareebadd Phone,1.0,400.0,"399 South St, San Francisco, CA 94016"
12/20/19 17:52,ThinkPad Laptop,1.0,999.99,"269 Cedar St, Los Angeles, CA 90001"
12/08/19 19:43,27in FHD Monitor,1.0,149.99,"86 Park St, San Francisco, CA 94016"
12/23/19 21:39,iPhone,1.0,700.0,"682 Elm St, Los Angeles, CA 90001"
12/31/19 00:10,ThinkPad Laptop,1.0,999.99,"370 Cedar St, New York City, NY 10001"
12/04/19 11:39,27in FHD Monitor,1.0,149.99,"443 Willow St, Austin, TX 73301"
12/16/19 14:12,27in 4K Gaming Monitor,1.0,389.99,"490 Walnut St, Los Angeles, CA 90001"
12/21/19 17:02,Flatscreen TV,1.0,300.0,"435 Maple St, Portland, OR 97035"
12/30/19 00:51,Macbook Pro Laptop,1.0,1700.0,"646 2nd St, San Francisco, CA 94016"
12/25/19 10:47,Vareebadd Phone,1.0,400.0,"135 10th St, Los Angeles, CA 90001"
12/26/19 18:19,Flatscreen TV,1.0,300.0,"468 12th St, Austin, TX 73301"
12/30/19 22:56,iPhone,1.0,700.0,"917 Elm St, New York City, NY 10001"
12/04/19 12:50,Flatscreen TV,1.0,300.0,"894 Johnson St, San Francisco, CA 94016"
12/02/19 21:58,Google Phone,1.0,600.0,"325 North St, Boston, MA 02215"
12/15/19 11:50,Apple Airpods Headphones,1.0,150.0,"587 Sunset St, San Francisco, CA 94016"
12/29/19 19:50,27in FHD Monitor,1.0,149.99,"71 Maple St, Atlanta, GA 30301"
12/12/19 11:56,USB-C Charging Cable,3.0,11.95,"4 8th St, Austin, TX 73301"
12/05/19 00:33,Flatscreen TV,1.0,300.0,"225 Lincoln St, Dallas, TX 75001"
12/01/19 13:16,iPhone,1.0,700.0,"104 Cherry St, San Francisco, CA 94016"
12/09/19 10:16,iPhone,1.0,700.0,"404 Church St, Portland, OR 97035"
12/05/19 23:47,Google Phone,1.0,600.0,"759 Spruce St, Dallas, TX 75001"
12/21/19 00:57,Apple Airpods Headphones,1.0,150.0,"367 Wilson St, Seattle, WA 98101"
12/27/19 23:22,iPhone,1.0,700.0,"944 13th St, San Francisco, CA 94016"
12/17/19 11:38,Apple Airpods Headphones,1.0,150.0,"19 Main St, Seattle, WA 98101"
12/02/19 18:45,34in Ultrawide Monitor,1.0,379.99,"894 Ridge St, San Francisco, CA 94016"
12/28/19 15:53,27in FHD Monitor,1.0,149.99,"467 14th St, Los Angeles, CA 90001"
12/13/19 09:47,ThinkPad Laptop,1.0,999.99,"266 River St, Dallas, TX 75001"
12/27/19 18:33,27in 4K Gaming Monitor,1.0,389.99,"815 Maple St, Austin, TX 73301"
12/14/19 20:57,Apple Airpods Headphones,1.0,150.0,"737 River St, Los Angeles, CA 90001"
12/22/19 16:28,27in FHD Monitor,1.0,149.99,"6 Lakeview St, Portland, OR 97035"
12/27/19 01:22,27in 4K Gaming Monitor,1.0,389.99,"183 10th St, New York City, NY 10001"
12/04/19 21:35,Apple Airpods Headphones,1.0,150.0,"807 South St, Los Angeles, CA 90001"
12/19/19 19:39,Google Phone,1.0,600.0,"511 West St, San Francisco, CA 94016"
01/01/20 00:22,iPhone,1.0,700.0,"519 13th St, New York City, NY 10001"
12/24/19 09:50,AAA Batteries (4-pack),4.0,2.99,"382 Forest St, Portland, ME 04101"
12/24/19 13:06,27in 4K Gaming Monitor,1.0,389.99,"892 Chestnut St, New York City, NY 10001"
12/01/19 17:44,Apple Airpods Headphones,1.0,150.0,"299 Johnson St, Seattle, WA 98101"
12/15/19 11:57,ThinkPad Laptop,1.0,999.99,"976 Center St, Portland, OR 97035"
12/12/19 12:36,iPhone,1.0,700.0,"204 River St, New York City, NY 10001"
12/28/19 17:01,27in 4K Gaming Monitor,1.0,389.99,"973 5th St, Dallas, TX 75001"
12/04/19 17:11,AAA Batteries (4-pack),4.0,2.99,"720 Jackson St, San Francisco, CA 94016"
12/30/19 09:37,34in Ultrawide Monitor,1.0,379.99,"267 6th St, Los Angeles, CA 90001"
12/01/19 20:45,Flatscreen TV,1.0,300.0,"48 10th St, Seattle, WA 98101"
12/20/19 09:03,Apple Airpods Headphones,1.0,150.0,"267 Maple St, San Francisco, CA 94016"
12/15/19 15:21,ThinkPad Laptop,1.0,999.99,"409 North St, Dallas, TX 75001"
12/19/19 15:57,27in FHD Monitor,1.0,149.99,"414 5th St, Dallas, TX 75001"
12/01/19 15:06,iPhone,1.0,700.0,"768 Maple St, New York City, NY 10001"
12/25/19 21:41,Flatscreen TV,1.0,300.0,"30 Hickory St, San Francisco, CA 94016"
12/27/19 09:35,27in FHD Monitor,1.0,149.99,"940 Walnut St, San Francisco, CA 94016"
12/16/19 22:21,27in FHD Monitor,1.0,149.99,"940 Cedar St, Boston, MA 02215"
12/19/19 13:44,Apple Airpods Headphones,1.0,150.0,"235 7th St, Seattle, WA 98101"
12/07/19 14:07,Macbook Pro Laptop,1.0,1700.0,"660 Madison St, New York City, NY 10001"
12/04/19 08:54,Apple Airpods Headphones,1.0,150.0,"906 Cedar St, Los Angeles, CA 90001"
12/03/19 16:52,ThinkPad Laptop,1.0,999.99,"95 13th St, Seattle, WA 98101"
12/05/19 12:03,USB-C Charging Cable,3.0,11.95,"63 7th St, New York City, NY 10001"
12/19/19 12:37,Apple Airpods Headphones,1.0,150.0,"678 11th St, Los Angeles, CA 90001"
12/12/19 20:37,27in 4K Gaming Monitor,1.0,389.99,"67 13th St, San Francisco, CA 94016"
12/05/19 22:37,Macbook Pro Laptop,1.0,1700.0,"566 Ridge St, Portland, OR 97035"
12/17/19 15:09,34in Ultrawide Monitor,1.0,379.99,"812 Highland St, Los Angeles, CA 90001"
12/13/19 19:16,AAA Batteries (4-pack),3.0,2.99,"568 13th St, Atlanta, GA 30301"
12/23/19 14:33,ThinkPad Laptop,1.0,999.99,"478 Highland St, Portland, OR 97035"
12/30/19 10:29,27in FHD Monitor,1.0,149.99,"475 Lake St, San Francisco, CA 94016"
12/17/19 20:07,27in FHD Monitor,1.0,149.99,"382 5th St, Los Angeles, CA 90001"
12/10/19 16:20,iPhone,1.0,700.0,"658 Hickory St, San Francisco, CA 94016"
12/14/19 06:21,27in FHD Monitor,1.0,149.99,"817 Jefferson St, Dallas, TX 75001"
12/30/19 10:54,Apple Airpods Headphones,1.0,150.0,"910 Johnson St, Portland, OR 97035"
12/23/19 10:07,Flatscreen TV,1.0,300.0,"440 1st St, Dallas, TX 75001"
12/29/19 10:00,Macbook Pro Laptop,1.0,1700.0,"310 Adams St, San Francisco, CA 94016"
12/29/19 10:39,34in Ultrawide Monitor,1.0,379.99,"121 Lakeview St, Atlanta, GA 30301"
12/11/19 12:14,Apple Airpods Headphones,1.0,150.0,"756 8th St, Los Angeles, CA 90001"
12/29/19 14:26,34in Ultrawide Monitor,1.0,379.99,"50 Forest St, Los Angeles, CA 90001"
12/25/19 16:36,34in Ultrawide Monitor,1.0,379.99,"537 14th St, Portland, OR 97035"
12/01/19 23:10,Flatscreen TV,1.0,300.0,"812 Hickory St, Atlanta, GA 30301"
12/08/19 12:06,AAA Batteries (4-pack),3.0,2.99,"171 Pine St, Dallas, TX 75001"
12/13/19 20:25,iPhone,1.0,700.0,"128 Pine St, Boston, MA 02215"
12/28/19 23:13,Apple Airpods Headphones,1.0,150.0,"476 Hill St, New York City, NY 10001"
12/23/19 21:57,Google Phone,1.0,600.0,"198 Center St, Los Angeles, CA 90001"
12/26/19 15:15,Apple Airpods Headphones,1.0,150.0,"100 12th St, Seattle, WA 98101"
12/30/19 09:17,ThinkPad Laptop,1.0,999.99,"975 Johnson St, Boston, MA 02215"
12/25/19 17:49,27in 4K Gaming Monitor,1.0,389.99,"931 7th St, Dallas, TX 75001"
12/31/19 16:00,34in Ultrawide Monitor,1.0,379.99,"279 Sunset St, San Francisco, CA 94016"
12/29/19 00:17,Flatscreen TV,1.0,300.0,"769 6th St, Portland, OR 97035"
12/23/19 23:08,ThinkPad Laptop,1.0,999.99,"502 South St, Los Angeles, CA 90001"
12/29/19 15:48,Vareebadd Phone,1.0,400.0,"181 Church St, Boston, MA 02215"
12/29/19 15:48,USB-C Charging Cable,3.0,11.95,"181 Church St, Boston, MA 02215"
12/07/19 12:28,Macbook Pro Laptop,1.0,1700.0,"427 Center St, Seattle, WA 98101"
12/20/19 20:25,Macbook Pro Laptop,1.0,1700.0,"402 Sunset St, San Francisco, CA 94016"
12/25/19 08:37,Apple Airpods Headphones,1.0,150.0,"670 11th St, New York City, NY 10001"
12/11/19 12:56,Google Phone,1.0,600.0,"891 13th St, New York City, NY 10001"
12/02/19 15:51,27in 4K Gaming Monitor,1.0,389.99,"834 Lakeview St, San Francisco, CA 94016"
12/07/19 20:46,Google Phone,1.0,600.0,"561 Center St, Seattle, WA 98101"
12/10/19 18:34,Google Phone,1.0,600.0,"791 Meadow St, Los Angeles, CA 90001"
12/31/19 14:27,Macbook Pro Laptop,1.0,1700.0,"585 1st St, San Francisco, CA 94016"
12/26/19 12:34,27in FHD Monitor,1.0,149.99,"250 2nd St, San Francisco, CA 94016"
01/01/20 00:54,Google Phone,1.0,600.0,"542 2nd St, San Francisco, CA 94016"
12/25/19 14:49,ThinkPad Laptop,1.0,999.99,"646 Church St, San Francisco, CA 94016"
12/28/19 13:27,27in 4K Gaming Monitor,1.0,389.99,"596 Main St, Seattle, WA 98101"
12/21/19 11:34,27in FHD Monitor,1.0,149.99,"899 Elm St, Dallas, TX 75001"
12/05/19 23:51,AA Batteries (4-pack),3.0,3.84,"426 12th St, New York City, NY 10001"
12/29/19 15:09,27in FHD Monitor,1.0,149.99,"957 Sunset St, San Francisco, CA 94016"
12/22/19 20:33,34in Ultrawide Monitor,1.0,379.99,"834 Jefferson St, New York City, NY 10001"
12/17/19 12:55,Apple Airpods Headphones,1.0,150.0,"143 9th St, Atlanta, GA 30301"
